x,y,z,label
0.4967141530112327,-0.42375968202270325,9.12150526951278,0
-0.13826430117118466,-0.45341410838385404,9.494500536946347,0
-1.0141133940543055,-2.056886019319595,2.7781354154823594,1
1.5230298564080254,-0.3300901917014373,9.91041804694612,0
-5.579480931585116,-1.9159251088848976,13.258198756493861,1
-0.23413695694918055,-1.2742321190767951,9.028957842858796,0
1.5792128155073915,1.0484826510505925,10.800820497768415,0
0.7674347291529088,0.4877748210843382,9.018327927653113,0
-0.4694743859349521,-0.7342333219710379,8.952372787503116,0
-7.212639593940346,1.9230102270139253,5.11370973672591,1
-0.46341769281246226,1.598321807641033,10.721936378007618,0
-0.46572975357025687,0.7335478135058658,10.651409936762654,0
0.24196227156603412,0.008783654898147817,8.484202591781859,0
-1.913280244657798,-0.2376833169609843,9.33404902192795,0
-6.266694609861526,6.196143024072263,9.214568615425607,1
-0.5622875292409727,-0.5117635579423034,9.841541840563895,0
1.5570666659560508,-4.10966553549283,4.4687960968506815,1
0.3142473325952739,2.042177910534731,10.258317939125442,0
-0.9080240755212109,0.15532499919940146,9.08519274100853,0
-1.4123037013352915,0.3981472651225371,11.594524848392213,0
-3.620527519585515,-4.140868590710102,18.95456098430305,1
-1.5868550123032157,-5.275594478369544,5.046128774475425,1
0.06752820468792384,-0.18592448094877073,11.161006704769774,0
-1.4247481862134568,-1.5993947621943112,9.864791350123381,0
-0.5443827245251827,2.2770864980533045,10.565437494375017,0
0.11092258970986608,-1.234511998422396,11.277720295302075,0
-1.1509935774223028,-1.0319662838471795,10.045498681794314,0
0.37569801834567196,-0.4402592043864004,9.544812828485718,0
-0.600638689918805,1.2880757248523775,8.095378041822885,0
-0.2916937497932768,0.014508999262654136,9.716866474278508,0
-0.6017066122293969,-1.2361357960304624,10.623423184562313,0
9.639072033971186,-2.2125825725775305,10.257394646091537,1
-0.013497224737933921,0.7310006267854814,10.304365065718411,0
-1.2544074490642623,1.3488290551207478,2.3513563129571535,1
0.822544912103189,0.7157342411708404,7.82317843105241,0
-1.2208436499710222,2.394361900582451,9.304784901995266,0
0.2088635950047554,2.185094895036112,9.49565512894605,0
-1.9596701238797756,-0.6867153430032953,9.487071032809986,0
-1.3281860488984305,1.6238849928111523,10.418556356977925,0
0.19686123586912352,0.3831681897589003,11.78567641101484,0
2.1085905389137833,-8.059414438076491,16.32180969012345,1
0.1713682811899705,-1.6922708316433286,9.583268210843539,0
-3.899808355394453,1.5862959323411074,11.14590785170473,1
-0.3011036955892888,-0.8128235903365649,9.924384766907714,0
-1.4785219903674274,0.8280588148933092,8.971706239651601,0
-0.7198442083947086,1.071080500402805,9.920198558746057,0
8.19326064384078,0.5011656901683126,10.798704694726473,1
1.0571222262189157,-0.02203486400427045,10.009686063574488,0
-1.8215596669852534,-6.070451934977267,16.154793691171683,1
-1.763040155362734,-0.18667896231344497,10.233747609348535,0
-0.5883347684112715,-3.187658100108033,8.617793083444006,1
-0.38508228041631654,0.35116546762708406,10.436870158395404,0
-0.6769220003059587,0.34166023195262635,9.128985154337547,0
0.6116762888408679,-0.27131497806829746,8.704160836996042,0
1.030999522495951,-1.2165808041357096,8.695548172145005,0
0.9312801191161986,-1.1215301474250274,10.23354161047253,0
-0.8392175232226385,0.7093525144553172,9.577425072775148,0
-0.3092123758512146,0.019458255518883118,8.11803121601459,0
0.33126343140356396,-0.13851224460722475,10.278037815192285,0
0.9755451271223592,-0.42389004232235256,8.360391869201173,0
-0.47917423784528995,-0.30518884548075176,9.939821358518211,0
-0.18565897666381712,1.0469117944881394,10.038498925673055,0
4.16189973786343,-0.01652016248637128,11.563862506259353,1
-1.9231436034951463,-1.91494363451916,12.108585938727458,1
0.812525822394198,0.7436517755401733,8.43532367409946,0
1.5477951592716828,1.8736732092096446,12.002063445709428,1
-0.07201012158033385,0.03139586553277644,9.523664704955783,0
1.0035328978920242,1.6075783063995104,10.233749685960962,0
0.36163602504763415,-0.020560557350507186,10.015668770933619,0
-1.771873037761643,-0.27536361294673845,7.4776882215783305,1
0.36139560550841393,-1.1789234912983253,9.359097811389145,0
0.43870705423706013,4.839408654748901,7.8263999153626225,1
1.4461820042024152,-0.6751515509661269,14.029200096236295,1
1.5646436558140062,-1.5553737338412423,10.25920418159953,0
-2.6197451040897444,0.20084509311570958,10.717768197795138,0
0.8219025043752238,0.1007910726448063,9.489603863524486,0
0.08704706823817122,0.04128745558743938,9.14316453130557,0
-0.29900735046586746,1.0371588986582432,8.721684933370772,0
0.0917607765355023,0.3344385148485215,10.15891758374066,0
-1.9875689146008928,1.478071898356444,8.760206775471765,0
-0.21967188783751193,-0.9935895155940362,11.64866306896655,0
0.3571125715117464,0.13592456721834797,8.492357418906561,0
1.477894044741516,0.08446678638994742,10.073660119212503,0
-0.5182702182736474,-1.06925449375508,11.366854707213786,0
-0.8084936028931876,0.9562950020913461,10.39908975926381,0
-0.5017570435845365,2.324673305852818,9.97567371249178,0
3.1271748744944965,-3.9491380213628458,9.941008159269632,1
0.32875110965968446,0.5050210882737669,8.418230811432297,0
-0.5297602037670388,0.08451847581532725,10.570050108917586,0
-2.0597262917369124,-4.967352134954202,10.849171584366445,1
0.09707754934804039,-1.8207602778020162,9.361150009521829,0
-2.0956768340548293,2.236100554031391,3.058848928260801,1
-0.7020530938773524,-1.3919583809517313,7.341830569450982,0
-2.764206502028021,1.822586645886783,14.811436294483844,1
-5.997124209931231,2.4197539089775404,7.040526717697878,1
-1.4635149481321186,-0.3459193290471707,11.399123240836735,0
0.29612027706457605,0.8891538247878059,10.473133692232969,0
-6.1006657618973,1.3307388940608496,14.054034358383781,1
1.193782045542091,-8.846263449059915,10.102894945451212,1
3.519796079325301,-4.492258134845153,4.043032191824563,1
-1.4153707420504142,1.0287689914234805,11.205647597507964,0
3.0635358498155103,-3.5808151168464946,15.009840450880851,1
-0.3427145165267695,0.2483251425158822,7.697399308078978,0
-0.8022772692216189,0.07811773523601635,9.126460352102757,0
-0.16128571166600914,0.40023585552677515,8.941783968228375,0
0.4040508568145384,0.20165290512925463,9.253735990822536,0
1.8861859012105302,-1.0299722747769358,10.362910660285086,0
0.17457781283183896,0.04607922163315134,9.692555118205751,0
0.25755039072276437,-1.0736886589177526,9.723134592996338,0
-0.07444591576616721,0.08108254290082371,11.113473161325237,0
-11.446736307845676,-3.744904695455291,10.121701495811472,1
-0.026513875449216878,2.5393816227828614,11.66419952588735,0
0.06023020994102644,-0.03989438375171192,9.128692408628915,0
2.463242112485286,-1.4042395662615887,9.889198196612572,0
-0.19236096478112252,-0.13418021067692457,9.518796404597234,0
0.30154734233361247,0.5193587456378881,9.923419133500962,0
-0.03471176970524331,1.6733639461525236,10.24459199507313,0
-1.168678037619532,-0.5894523999387185,10.233835240088878,0
0.16256246634197746,-3.263849280329744,14.388264096327593,1
0.7519330326867741,0.8168370114309812,8.67708532255243,0
0.7910319470430469,-1.3805987058996512,12.303171790905711,0
-0.9093874547947389,-0.43615544150748503,9.316015660399447,0
1.4027943109360992,-0.25762048551099404,10.499212438671988,0
-1.4018510627922809,-0.06963345330010817,8.192358689476803,0
0.5868570938002703,0.6891644570743356,9.520387280095324,0
2.1904556258099785,-0.6836342822863877,9.672800616017557,0
-0.9905363251306883,-0.2737292521667607,10.272815069927834,0
-0.5662977296027719,-0.014270352949388505,7.077545859008062,0
0.09965136508764122,0.14959795751878804,9.96614061307833,0
-4.911843476486435,4.0944255531766665,7.920623741688432,1
-1.5506634310661327,0.4360057752225798,10.124345711194925,0
0.06856297480602733,0.8438395096417373,8.763670803161837,0
-1.0623037137261049,0.392634115650968,8.94451730407442,0
1.0485421819186092,5.247514933044815,12.342577309474951,1
-2.590718309471328,-2.753786487558465,1.6975620850167497,1
1.5499344050175394,0.05022769916568044,9.324465553264647,0
1.5843943326421162,-0.5256158972973695,6.605760777081656,1
-0.3220615162056756,0.7289411945704503,7.966829548301273,0
0.7369048557643043,-3.51408567046294,5.725983723504274,1
-1.2308643164339552,-0.659039274888645,8.503951307176072,0
0.22745993460412942,-0.5741006752835983,9.621319112392017,0
1.307142754282428,0.5364138998913434,10.552891081493785,0
-1.6074832345612275,1.0338810549242086,9.185055897483958,0
0.1846338585323042,-0.4074601072916016,8.974834100254462,0
0.25988279424842353,0.9079623136270489,10.026238088667423,0
0.7818228717773104,0.12347980916459421,10.917933822727154,0
-1.236950710878082,-0.12428577716243629,8.630684734913531,0
-1.3204566130842763,-0.21138422981796898,9.649852167982562,0
-7.062066014054659,1.103362153556334,6.568370004879106,1
-3.5713588179649762,1.1356613477228166,11.29404595434239,1
0.2736333096524908,5.501727647656699,7.415884333921493,1
0.706889926421321,2.3415302609328874,12.400743732800061,1
-0.6800247215784908,0.5181017020299757,9.34300816617477,0
0.23225369716100355,-0.5292010098115129,8.39177323169255,0
0.29307247329868125,-0.8692869869886438,9.877078611381494,0
-0.7143514180263678,-0.010867137034972144,10.85569424888315,0
1.8657745111447566,0.13735247940703602,8.702856130229538,0
-5.14887430990422,-6.290298649216113,5.750877659247573,1
-1.1913034972026486,-0.18414581568320207,10.302546246454183,0
-5.489285205550658,-1.7403585200331557,14.55303717392265,1
-0.9746816702273214,0.2730107174943857,8.306810187791069,0
1.0120659540351675,3.4617600860140465,14.870243926080196,1
1.158595579007404,-0.09195678260426586,10.083130822319525,0
-0.8206823183517105,0.016025282295160426,9.697943609371153,0
-4.651293094957787,-0.9578593262744562,11.377312473486857,1
0.4127809269364983,0.9736222494278469,10.301090009308773,0
0.82206015999449,-0.5035696189077175,11.319336351090644,0
1.8967929826539474,-0.150614014629933,9.916661751169505,0
-0.2453881160028705,-0.7661208306106709,8.768893946705738,0
-0.7537361643574896,-1.128062554807694,9.286872753635718,0
-0.8895144296255233,0.30989477938063453,11.569913067655595,0
-0.8158102849654383,-1.2735855485965992,10.709962540860559,0
-0.0771017094141042,-0.41462690057186313,10.44002661838433,0
0.3411519748166439,-0.9951739598992374,10.156412583534376,0
-6.3978269066731235,5.106650459743413,7.762106680489937,1
-0.953378801489343,0.5756228992217327,1.0976144275676614,1
0.01300189187790702,-1.3015879828033312,9.722077264321484,0
1.4535340771573169,-1.853018482897569,10.349574316064444,0
-0.2646568332379561,-0.1248868853500674,11.308918894266904,0
0.7663848012350152,0.7153916657256139,13.24700612374252,1
-2.8879345615921985,-4.328903462839299,7.8796767853427445,1
-3.6721053833161337,-4.843314745500404,6.110423208391637,1
-1.0708924980611123,-0.20063929882543183,10.536763345167898,0
0.4824724152431853,0.3675104105406022,10.418860330144636,0
-0.2234627853258509,1.040430892644839,9.17076623661258,0
0.714000494092092,-1.9550487703182828,12.714109215768362,0
0.47323762457354485,-0.3689394390314622,8.522915437668882,0
-0.07282891265687277,0.2138087939410634,8.716811553333951,0
-0.7914508251788265,1.9839901844413221,7.808478821779936,1
-1.5148472246858646,1.7311696317672995,11.916803054963854,0
-3.327166566786298,2.8918632405739224,14.701506415075036,1
0.8563987943234723,-0.041292687007282836,9.534171634353008,0
0.4968818307895614,0.6617377216442618,6.327932870575075,1
-2.767612923181326,-5.50138175935546,11.655374547597114,1
0.8437815473978052,-1.6713548213755587,10.33722884801932,1
3.8981396414754172,4.600285315780577,8.936082243233793,1
2.473133945361248,8.000906436134082,12.650648739481781,1
0.1537251059455279,-0.33689512678513855,10.830438785636792,0
0.058208718445999896,-0.8464343014589786,11.091468889065364,0
-1.142970297830623,0.9256722095027217,10.107003060005363,0
5.510629244612616,-1.5976066253267105,16.62071376097377,1
3.913372113956876,-7.149632214681378,8.83022496674134,1
1.083051243175277,0.14945608966330953,10.289130556649289,0
1.053802052034903,0.7707502096187874,9.855170637871465,0
-1.377669367957091,2.381713531732546,9.79939151767771,0
0.01640508625209447,4.188690505876538,10.023903328518838,1
0.5150352672086598,1.1598399663883443,11.316116180355044,0
0.5137859509122088,-0.5059661989878553,8.29244705536658,0
0.5150476863060479,-1.0258681059694763,9.81002115174057,0
3.852731490654721,0.06233134961912296,9.111305566554766,0
0.570890510693167,0.10716991525959621,9.489028533513927,0
1.135565640180599,-1.0785127413645972,10.202516209735322,0
-0.779724787067376,-1.279146915724016,12.95769799150327,1
0.651391251305798,0.3993176017191309,9.687873556388656,0
-0.3152692446403456,0.36039339501808015,7.886659665277198,0
-0.792074470771629,4.276450419628431,12.507925705163828,1
-4.283934440280813,1.4152536302079208,10.185670841605626,1
-0.2187014425337768,-4.040785082317456,5.838078633590476,1
-0.48536354782910346,-0.5139006266488432,10.987427151682,0
2.8714240542340614,-0.9659739553563522,1.4506439077654996,1
2.3146585666735087,1.784775039185095,11.116176081530023,0
-4.76993560412383,5.246803832836604,6.489395163652827,1
0.6862601903745135,-0.22485305579485193,7.738594575977096,0
-1.6127158711896517,-0.9287920814524587,10.230362641506499,0
-0.47193186578943347,2.9356579023277782,11.074653124038342,0
1.088950596967366,-1.0733280322228955,10.724721805513422,0
-0.08459141555963301,-1.0254638814750485,4.580061828241763,1
-1.0777447779293061,0.4158368362860605,9.886761075462648,0
-0.7153037092599682,0.6002129657442777,9.267163731220077,0
0.6795977489346758,0.957932055215684,8.980733535810629,0
-0.7303666317171367,1.8076085077692632,10.755388571179852,0
-2.4929903253051022,-3.6330629983207983,11.340967673982403,1
0.8829891606542727,-7.410607474353294,7.930571775015021,1
-2.849133883405618,-3.345603872580388,7.563887944371902,1
2.1439440893253257,0.30783237251388496,8.309752476700954,0
0.6339190223180112,2.068226041505824,9.946414291842604,0
-2.025142586657607,-1.397805478424297,10.961503048481976,0
0.18645431476942764,1.2025765052252275,9.615123243754734,0
-0.661786464768388,0.1799143695464168,8.294252199435835,0
-2.1056089503799864,-0.8027145118544473,10.603719485250103,1
-0.7925207384327007,-0.10199471663593199,11.485701754034972,0
-0.11473644146689901,-0.8424326301263264,9.153757675853406,0
0.5049872789804571,0.750872779401332,9.321445733282282,0
0.8657551941701215,0.6544310271056212,10.315660630083395,0
-3.9201631867838778,4.252053509408758,7.941167867283452,1
-0.3345012358409484,-0.01330463537863531,9.280165854274774,0
-0.4749453111609562,-0.5998220233198494,8.467550219001795,0
-0.6533292325737119,-1.5587869950238415,10.431418606272407,0
3.7787693356633634,-3.6640238031070806,16.812056819897315,1
0.017984089639535905,6.638897025362529,14.998907097221672,1
-1.2608839543350452,-0.9657826328639593,9.24186674034255,0
0.9178619470547761,-0.5385736732966242,10.794378730992047,0
2.1221561970126332,-0.46675881195144053,10.328036004547965,0
1.0324652605511468,-1.4829844319824181,9.031564483096508,0
-3.2330568859541566,-6.1662912399699,16.321521863496425,1
0.5613839373225913,8.192114013420992,11.181961392930921,1
-0.391153720683979,6.489595215129947,10.367977996350172,1
-0.7076694656187807,-0.7386974983295628,9.537766430617145,0
4.949891002889041,-1.0623399233147803,15.823206379642803,1
0.7746340534293368,2.0225902305694814,9.767125514847567,0
-4.82239508635111,-5.338233408049138,7.11644035567833,1
-0.05952535606180008,-0.7790194215199856,10.694930061565561,0
-3.2412673400690726,0.27242139665360987,10.391090531325222,0
-1.0243876413342898,0.417465089821295,9.643590721207199,0
-0.2525681513931603,1.1910858547734768,10.563668149718996,0
-1.2477831819648495,-0.8186050266600786,10.200737253691614,0
0.8845252526625085,0.8704105360527385,5.888564447581914,1
-1.4301413779606327,-0.5479053042069351,9.675281841763514,0
-0.44004448669698376,-1.3358624041686133,9.65177711115688,0
0.13074057728609134,0.7241365593144973,10.305261343174202,0
1.4412732890661155,1.2907584241224281,9.43297738527836,0
-7.054923037847443,1.0405451415846618,7.003544754498931,1
1.1631637521549596,-1.1997252650902135,11.76875730943396,0
0.010233061019587049,0.6989196850807888,10.739735481747104,0
-2.3690062186083263,-5.506950135997228,11.130884403232056,1
-6.256438516563249,1.9473972195138005,7.3225202203915085,1
0.19905969557347003,-1.4704895512312506,9.918350065655178,0
2.3850492130777106,-4.55734229512114,9.5700592223881,1
0.06980208499001891,-0.7758748231664838,9.937341324565105,0
2.6807014711605555,-2.780659342530241,4.582221469946131,1
0.11351734525124804,-0.6410812665383554,10.145620344651446,0
3.798811369418952,-0.1556601943760022,11.66230196349869,1
1.586016816145352,1.0268946182579144,10.842190576983018,0
-1.237815498826849,0.5995775412453558,10.033285041087872,0
2.1330333746562666,1.618787639660868,9.921478579329058,0
-1.9520877995225019,0.415826629455343,10.114022602486115,0
-0.036295174337712025,-3.516532025162981,3.637977507901197,1
0.5883172064845765,1.3633765135383398,9.80922699299547,0
0.28099186773503265,-0.6051562356059974,9.213305411238128,0
-0.6226995198205938,0.91041849968557,9.048832780376122,0
-0.20812225035727522,1.5737342165551063,8.801429613517561,0
-4.012482553499201,8.769314479170516,4.679372493741477,1
-0.5893647569442115,-1.4961588131646497,8.920282638615443,0
0.8496020970210246,-0.9182121665097915,9.625732965533075,0
-2.844347042178751,-0.8201140651130632,14.771786122032214,1
5.42777862562143,1.594401359935086,14.2499767047968,1
